HotelID,Hotel Name,Date,PropSup,PropDem,PropRev,PropOcc,PropADR,PropRevPAR,CompSup,CompDem,CompRev,CompOcc,CompADR,CompRevPAR
4763,AC Hotels by Marriott Washington DC Convention Center,7/21/22,234,168,27154,71.80%,161.6309524,116.042735,1311,1089,187998,83.07%,172.6336088,143.4004577
4763,AC Hotels by Marriott Washington DC Convention Center,7/21/22,234,168,27154,71.80%,161.6309524,116.042735,1311,1089,187998,83.07%,172.6336088,143.4004577
4763,AC Hotels by Marriott Washington DC Convention Center,7/22/22,234,137,20316,58.55%,148.2919708,86.82051282,1311,1099,194477,83.83%,176.9581438,148.3424867
4763,AC Hotels by Marriott Washington DC Convention Center,7/22/22,234,137,20316,58.55%,148.2919708,86.82051282,1311,1099,194477,83.83%,176.9581438,148.3424867
4763,AC Hotels by Marriott Washington DC Convention Center,7/23/22,234,209,38246,89.32%,182.9952153,163.4444444,1311,1182,208566,90.16%,176.4517766,159.0892449
4763,AC Hotels by Marriott Washington DC Convention Center,7/23/22,234,209,38246,89.32%,182.9952153,163.4444444,1311,1182,208566,90.16%,176.4517766,159.0892449
4763,AC Hotels by Marriott Washington DC Convention Center,7/24/22,234,129,20747,55.13%,160.8294574,88.66239316,1311,853,146740,65.07%,172.028136,111.9298246
4763,AC Hotels by Marriott Washington DC Convention Center,7/24/22,234,129,20747,55.13%,160.8294574,88.66239316,1311,853,146740,65.07%,172.028136,111.9298246
4763,AC Hotels by Marriott Washington DC Convention Center,7/25/22,234,164,29851,70.09%,182.0182927,127.5683761,1311,987,177248,75.29%,179.5825735,135.2006102
4763,AC Hotels by Marriott Washington DC Convention Center,7/25/22,234,164,29851,70.09%,182.0182927,127.5683761,1311,987,177248,75.29%,179.5825735,135.2006102
4763,AC Hotels by Marriott Washington DC Convention Center,7/26/22,234,229,49136,97.86%,214.5676856,209.982906,1311,1060,187957,80.85%,177.3179245,143.3691838
4763,AC Hotels by Marriott Washington DC Convention Center,7/26/22,234,229,49136,97.86%,214.5676856,209.982906,1311,1060,187957,80.85%,177.3179245,143.3691838
4763,AC Hotels by Marriott Washington DC Convention Center,7/27/22,234,220,47620,94.02%,216.4545455,203.5042735,1311,996,181362,75.97%,182.0903614,138.3386728
4763,AC Hotels by Marriott Washington DC Convention Center,7/27/22,234,220,47620,94.02%,216.4545455,203.5042735,1311,996,181362,75.97%,182.0903614,138.3386728
4763,AC Hotels by Marriott Washington DC Convention Center,7/28/22,234,202,46712,86.33%,231.2475248,199.6239316,1311,1102,222182,84.06%,201.6170599,169.4752098
4763,AC Hotels by Marriott Washington DC Convention Center,7/28/22,234,202,46712,86.33%,231.2475248,199.6239316,1311,1102,222182,84.06%,201.6170599,169.4752098
4763,AC Hotels by Marriott Washington DC Convention Center,7/29/22,234,226,66152,96.58%,292.7079646,282.7008547,1311,1212,298504,92.45%,246.290429,227.6918383
4763,AC Hotels by Marriott Washington DC Convention Center,7/29/22,234,226,66152,96.58%,292.7079646,282.7008547,1311,1212,298504,92.45%,246.290429,227.6918383
4763,AC Hotels by Marriott Washington DC Convention Center,7/30/22,234,226,64481,96.58%,285.3141593,275.5598291,1311,1224,282237,93.36%,230.5857843,215.2837529
4763,AC Hotels by Marriott Washington DC Convention Center,7/30/22,234,226,64481,96.58%,285.3141593,275.5598291,1311,1224,282237,93.36%,230.5857843,215.2837529
4763,AC Hotels by Marriott Washington DC Convention Center,7/31/22,234,81,12797,34.62%,157.9876543,54.68803419,1311,650,113466,49.58%,174.5630769,86.54919908
4763,AC Hotels by Marriott Washington DC Convention Center,7/31/22,234,81,12797,34.62%,157.9876543,54.68803419,1311,650,113466,49.58%,174.5630769,86.54919908
4763,AC Hotels by Marriott Washington DC Convention Center,8/1/22,234,109,17042,46.58%,156.3486239,72.82905983,1311,743,118180,56.67%,159.0578735,90.14492754
4763,AC Hotels by Marriott Washington DC Convention Center,8/1/22,234,109,17042,46.58%,156.3486239,72.82905983,1311,743,118180,56.67%,159.0578735,90.14492754
4763,AC Hotels by Marriott Washington DC Convention Center,8/2/22,234,170,26445,72.65%,155.5588235,113.0128205,1311,1102,217703,84.06%,197.5526316,166.0587338
4763,AC Hotels by Marriott Washington DC Convention Center,8/2/22,234,170,26445,72.65%,155.5588235,113.0128205,1311,1102,217703,84.06%,197.5526316,166.0587338
4763,AC Hotels by Marriott Washington DC Convention Center,8/3/22,234,192,29696,82.05%,154.6666667,126.9059829,1311,1146,194931,87.41%,170.0968586,148.6887872
4763,AC Hotels by Marriott Washington DC Convention Center,8/3/22,234,192,29696,82.05%,154.6666667,126.9059829,1311,1146,194931,87.41%,170.0968586,148.6887872
4763,AC Hotels by Marriott Washington DC Convention Center,8/4/22,234,170,25711,72.65%,151.2411765,109.8760684,1311,1095,178947,83.52%,163.4219178,136.4965675
4763,AC Hotels by Marriott Washington DC Convention Center,8/4/22,234,170,25711,72.65%,151.2411765,109.8760684,1311,1095,178947,83.52%,163.4219178,136.4965675
4763,AC Hotels by Marriott Washington DC Convention Center,8/5/22,234,177,26841,75.64%,151.6440678,114.7051282,1311,1151,184051,87.80%,159.9052997,140.3897788
4763,AC Hotels by Marriott Washington DC Convention Center,8/5/22,234,177,26841,75.64%,151.6440678,114.7051282,1311,1151,184051,87.80%,159.9052997,140.3897788
4763,AC Hotels by Marriott Washington DC Convention Center,8/6/22,234,178,27156,76.07%,152.5617978,116.0512821,1311,1169,188752,89.17%,161.4644996,143.9755912
4763,AC Hotels by Marriott Washington DC Convention Center,8/6/22,234,178,27156,76.07%,152.5617978,116.0512821,1311,1169,188752,89.17%,161.4644996,143.9755912
4763,AC Hotels by Marriott Washington DC Convention Center,8/7/22,234,191,35185,81.62%,184.2146597,150.3632479,1311,955,163180,72.85%,170.8691099,124.4698703
4763,AC Hotels by Marriott Washington DC Convention Center,8/7/22,234,191,35185,81.62%,184.2146597,150.3632479,1311,955,163180,72.85%,170.8691099,124.4698703
4763,AC Hotels by Marriott Washington DC Convention Center,8/8/22,234,225,50428,96.15%,224.1244444,215.5042735,1311,1104,199456,84.21%,180.6666667,152.1403509
4763,AC Hotels by Marriott Washington DC Convention Center,8/8/22,234,225,50428,96.15%,224.1244444,215.5042735,1311,1104,199456,84.21%,180.6666667,152.1403509
4763,AC Hotels by Marriott Washington DC Convention Center,8/9/22,234,206,45252,88.03%,219.6699029,193.3846154,1311,1070,191561,81.62%,179.028972,146.1182304
4763,AC Hotels by Marriott Washington DC Convention Center,8/9/22,234,206,45252,88.03%,219.6699029,193.3846154,1311,1070,191561,81.62%,179.028972,146.1182304
4763,AC Hotels by Marriott Washington DC Convention Center,8/10/22,234,209,73480,89.32%,351.5789474,314.017094,1311,968,173327,73.84%,179.0568182,132.2097635
4763,AC Hotels by Marriott Washington DC Convention Center,8/10/22,234,209,73480,89.32%,351.5789474,314.017094,1311,968,173327,73.84%,179.0568182,132.2097635
4763,AC Hotels by Marriott Washington DC Convention Center,8/11/22,234,150,24005,64.10%,160.0333333,102.5854701,1311,850,132790,64.84%,156.2235294,101.2890923
4763,AC Hotels by Marriott Washington DC Convention Center,8/11/22,234,150,24005,64.10%,160.0333333,102.5854701,1311,850,132790,64.84%,156.2235294,101.2890923
4763,AC Hotels by Marriott Washington DC Convention Center,8/12/22,234,157,22053,67.09%,140.4649682,94.24358974,1311,1001,156947,76.35%,156.7902098,119.7154844
4763,AC Hotels by Marriott Washington DC Convention Center,8/12/22,234,157,22053,67.09%,140.4649682,94.24358974,1311,1001,156947,76.35%,156.7902098,119.7154844
4763,AC Hotels by Marriott Washington DC Convention Center,8/13/22,234,224,39577,95.73%,176.6830357,169.1324786,1311,1168,196669,89.09%,168.3809932,150.0144928
4763,AC Hotels by Marriott Washington DC Convention Center,8/13/22,234,224,39577,95.73%,176.6830357,169.1324786,1311,1168,196669,89.09%,168.3809932,150.0144928
4763,AC Hotels by Marriott Washington DC Convention Center,8/14/22,234,170,26672,72.65%,156.8941176,113.982906,1311,979,175072,74.68%,178.8273749,133.5408085
4763,AC Hotels by Marriott Washington DC Convention Center,8/14/22,234,170,26672,72.65%,156.8941176,113.982906,1311,979,175072,74.68%,178.8273749,133.5408085
4763,AC Hotels by Marriott Washington DC Convention Center,8/15/22,234,189,35679,80.77%,188.7777778,152.474359,1311,1030,203049,78.57%,197.1349515,154.8810069
4763,AC Hotels by Marriott Washington DC Convention Center,8/15/22,234,189,35679,80.77%,188.7777778,152.474359,1311,1030,203049,78.57%,197.1349515,154.8810069
4763,AC Hotels by Marriott Washington DC Convention Center,8/16/22,234,230,55044,98.29%,239.3217391,235.2307692,1311,1066,228349,81.31%,214.2110694,174.1792525
4763,AC Hotels by Marriott Washington DC Convention Center,8/16/22,234,230,55044,98.29%,239.3217391,235.2307692,1311,1066,228349,81.31%,214.2110694,174.1792525
4763,AC Hotels by Marriott Washington DC Convention Center,8/17/22,234,229,54310,97.86%,237.1615721,232.0940171,1311,1001,201342,76.35%,201.1408591,153.5789474
4763,AC Hotels by Marriott Washington DC Convention Center,8/17/22,234,229,54310,97.86%,237.1615721,232.0940171,1311,1001,201342,76.35%,201.1408591,153.5789474
4763,AC Hotels by Marriott Washington DC Convention Center,8/18/22,234,223,42434,95.30%,190.2869955,181.3418803,1311,1073,171995,81.85%,160.2935694,131.1937452
4763,AC Hotels by Marriott Washington DC Convention Center,8/18/22,234,223,42434,95.30%,190.2869955,181.3418803,1311,1073,171995,81.85%,160.2935694,131.1937452
4763,AC Hotels by Marriott Washington DC Convention Center,8/19/22,234,157,22053,67.09%,140.4649682,94.24358974,1311,1180,195491,90.01%,165.670339,149.115942
4763,AC Hotels by Marriott Washington DC Convention Center,8/19/22,234,157,22053,67.09%,140.4649682,94.24358974,1311,1180,195491,90.01%,165.670339,149.115942
4763,AC Hotels by Marriott Washington DC Convention Center,8/20/22,234,224,39577,95.73%,176.6830357,169.1324786,1311,1156,180535,88.18%,156.1721453,137.7078566
4763,AC Hotels by Marriott Washington DC Convention Center,8/20/22,234,224,39577,95.73%,176.6830357,169.1324786,1311,1156,180535,88.18%,156.1721453,137.7078566
4763,AC Hotels by Marriott Washington DC Convention Center,8/21/22,234,156,23517,66.67%,150.75,100.5,1311,774,112806,59.04%,145.744186,86.04576659
4763,AC Hotels by Marriott Washington DC Convention Center,8/21/22,234,156,23517,66.67%,150.75,100.5,1311,774,112806,59.04%,145.744186,86.04576659
4763,AC Hotels by Marriott Washington DC Convention Center,8/22/22,234,146,24912,62.39%,170.630137,106.4615385,1311,871,127963,66.44%,146.9150402,97.6071701
4763,AC Hotels by Marriott Washington DC Convention Center,8/22/22,234,146,24912,62.39%,170.630137,106.4615385,1311,871,127963,66.44%,146.9150402,97.6071701
4763,AC Hotels by Marriott Washington DC Convention Center,8/23/22,234,193,37096,82.48%,192.2072539,158.5299145,1311,1098,186954,83.75%,170.2677596,142.604119
4763,AC Hotels by Marriott Washington DC Convention Center,8/23/22,234,193,37096,82.48%,192.2072539,158.5299145,1311,1098,186954,83.75%,170.2677596,142.604119
4763,AC Hotels by Marriott Washington DC Convention Center,8/24/22,234,182,35331,77.78%,194.1263736,150.9871795,1311,1034,176249,78.87%,170.4535783,134.4385965
4763,AC Hotels by Marriott Washington DC Convention Center,8/24/22,234,182,35331,77.78%,194.1263736,150.9871795,1311,1034,176249,78.87%,170.4535783,134.4385965
4763,AC Hotels by Marriott Washington DC Convention Center,8/25/22,234,181,29715,77.35%,164.1712707,126.9871795,1311,1008,161124,76.89%,159.8452381,122.9016018
4763,AC Hotels by Marriott Washington DC Convention Center,8/25/22,234,181,29715,77.35%,164.1712707,126.9871795,1311,1008,161124,76.89%,159.8452381,122.9016018
4763,AC Hotels by Marriott Washington DC Convention Center,8/26/22,234,166,25108,70.94%,151.253012,107.2991453,1311,1008,150071,76.89%,148.8799603,114.4706331
4763,AC Hotels by Marriott Washington DC Convention Center,8/26/22,234,166,25108,70.94%,151.253012,107.2991453,1311,1008,150071,76.89%,148.8799603,114.4706331
4763,AC Hotels by Marriott Washington DC Convention Center,8/27/22,234,192,29775,82.05%,155.078125,127.2435897,1311,1129,172568,86.12%,152.85031,131.6308162
4763,AC Hotels by Marriott Washington DC Convention Center,8/27/22,234,192,29775,82.05%,155.078125,127.2435897,1311,1129,172568,86.12%,152.85031,131.6308162
4763,AC Hotels by Marriott Washington DC Convention Center,8/28/22,234,107,15642,45.73%,146.1869159,66.84615385,1311,972,143606,74.14%,147.7427984,109.539283
4763,AC Hotels by Marriott Washington DC Convention Center,8/28/22,234,107,15642,45.73%,146.1869159,66.84615385,1311,972,143606,74.14%,147.7427984,109.539283
4763,AC Hotels by Marriott Washington DC Convention Center,8/29/22,234,112,18443,47.86%,164.6696429,78.81623932,1311,853,127310,65.07%,149.2497069,97.10907704
4763,AC Hotels by Marriott Washington DC Convention Center,8/29/22,234,112,18443,47.86%,164.6696429,78.81623932,1311,853,127310,65.07%,149.2497069,97.10907704
4763,AC Hotels by Marriott Washington DC Convention Center,8/30/22,234,105,17024,44.87%,162.1333333,72.75213675,1311,778,104668,59.34%,134.5347044,79.83829138
4763,AC Hotels by Marriott Washington DC Convention Center,8/30/22,234,105,17024,44.87%,162.1333333,72.75213675,1311,778,104668,59.34%,134.5347044,79.83829138
4763,AC Hotels by Marriott Washington DC Convention Center,8/31/22,234,102,15621,43.59%,153.1470588,66.75641026,1311,696,99842,53.09%,143.4511494,76.15713196
4763,AC Hotels by Marriott Washington DC Convention Center,8/31/22,234,102,15621,43.59%,153.1470588,66.75641026,1311,696,99842,53.09%,143.4511494,76.15713196
4763,AC Hotels by Marriott Washington DC Convention Center,9/1/22,234,108,16075,46.15%,148.8425926,68.6965812,1311,734,106121,55.99%,144.5790191,80.94660564
4763,AC Hotels by Marriott Washington DC Convention Center,9/1/22,234,108,16075,46.15%,148.8425926,68.6965812,1311,734,106121,55.99%,144.5790191,80.94660564
4763,AC Hotels by Marriott Washington DC Convention Center,9/2/22,234,150,19804,64.10%,132.0266667,84.63247863,1311,1081,169889,82.46%,157.1591119,129.5873379
4763,AC Hotels by Marriott Washington DC Convention Center,9/2/22,234,150,19804,64.10%,132.0266667,84.63247863,1311,1081,169889,82.46%,157.1591119,129.5873379
4763,AC Hotels by Marriott Washington DC Convention Center,9/3/22,234,210,37269,89.74%,177.4714286,159.2692308,1311,1238,218047,94.43%,176.128433,166.3211289
4763,AC Hotels by Marriott Washington DC Convention Center,9/3/22,234,210,37269,89.74%,177.4714286,159.2692308,1311,1238,218047,94.43%,176.128433,166.3211289
4763,AC Hotels by Marriott Washington DC Convention Center,9/4/22,234,147,19063,62.82%,129.6802721,81.46581197,1311,973,141669,74.22%,145.6002055,108.0617849
4763,AC Hotels by Marriott Washington DC Convention Center,9/4/22,234,147,19063,62.82%,129.6802721,81.46581197,1311,973,141669,74.22%,145.6002055,108.0617849
4763,AC Hotels by Marriott Washington DC Convention Center,9/5/22,234,97,14853,41.45%,153.1237113,63.47435897,1311,499,69973,38.06%,140.2264529,53.37376049
4763,AC Hotels by Marriott Washington DC Convention Center,9/5/22,234,97,14853,41.45%,153.1237113,63.47435897,1311,499,69973,38.06%,140.2264529,53.37376049
4763,AC Hotels by Marriott Washington DC Convention Center,9/6/22,234,150,27381,64.10%,182.54,117.0128205,1311,720,124576,54.92%,173.0222222,95.02364607
4763,AC Hotels by Marriott Washington DC Convention Center,9/6/22,234,150,27381,64.10%,182.54,117.0128205,1311,720,124576,54.92%,173.0222222,95.02364607
4763,AC Hotels by Marriott Washington DC Convention Center,9/7/22,234,205,43068,87.61%,210.0878049,184.0512821,1311,931,177137,71.01%,190.2653061,135.115942
4763,AC Hotels by Marriott Washington DC Convention Center,9/7/22,234,205,43068,87.61%,210.0878049,184.0512821,1311,931,177137,71.01%,190.2653061,135.115942
4763,AC Hotels by Marriott Washington DC Convention Center,9/8/22,234,193,35673,82.48%,184.8341969,152.4487179,1311,956,176524,72.92%,184.6485356,134.64836
4763,AC Hotels by Marriott Washington DC Convention Center,9/8/22,234,193,35673,82.48%,184.8341969,152.4487179,1311,956,176524,72.92%,184.6485356,134.64836
4763,AC Hotels by Marriott Washington DC Convention Center,9/9/22,234,182,28991,77.78%,159.2912088,123.8931624,1311,972,170988,74.14%,175.9135802,130.4256293
4763,AC Hotels by Marriott Washington DC Convention Center,9/9/22,234,182,28991,77.78%,159.2912088,123.8931624,1311,972,170988,74.14%,175.9135802,130.4256293
4763,AC Hotels by Marriott Washington DC Convention Center,9/10/22,234,203,38303,86.75%,188.6847291,163.6880342,1311,972,184080,74.14%,189.382716,140.4118993
4763,AC Hotels by Marriott Washington DC Convention Center,9/10/22,234,203,38303,86.75%,188.6847291,163.6880342,1311,972,184080,74.14%,189.382716,140.4118993
4763,AC Hotels by Marriott Washington DC Convention Center,9/11/22,234,192,40727,82.05%,212.1197917,174.0470085,1311,824,198524,62.85%,240.9271845,151.4294432
4763,AC Hotels by Marriott Washington DC Convention Center,9/11/22,234,192,40727,82.05%,212.1197917,174.0470085,1311,824,198524,62.85%,240.9271845,151.4294432
4763,AC Hotels by Marriott Washington DC Convention Center,9/12/22,234,233,72527,99.57%,311.2746781,309.9444444,1311,1186,327494,90.47%,276.1332209,249.8047292
4763,AC Hotels by Marriott Washington DC Convention Center,9/12/22,234,233,72527,99.57%,311.2746781,309.9444444,1311,1186,327494,90.47%,276.1332209,249.8047292
4763,AC Hotels by Marriott Washington DC Convention Center,9/13/22,234,233,86339,99.57%,370.5536481,368.9700855,1311,1259,397965,96.03%,316.096108,303.5583524
4763,AC Hotels by Marriott Washington DC Convention Center,9/13/22,234,233,86339,99.57%,370.5536481,368.9700855,1311,1259,397965,96.03%,316.096108,303.5583524
4763,AC Hotels by Marriott Washington DC Convention Center,9/14/22,234,232,83208,99.15%,358.6551724,355.5897436,1311,1229,390388,93.75%,317.6468674,297.7787948
4763,AC Hotels by Marriott Washington DC Convention Center,9/14/22,234,232,83208,99.15%,358.6551724,355.5897436,1311,1229,390388,93.75%,317.6468674,297.7787948
4763,AC Hotels by Marriott Washington DC Convention Center,9/15/22,234,222,65755,94.87%,296.1936937,281.0042735,1311,1036,292870,79.02%,282.6930502,223.3943555
4763,AC Hotels by Marriott Washington DC Convention Center,9/15/22,234,222,65755,94.87%,296.1936937,281.0042735,1311,1036,292870,79.02%,282.6930502,223.3943555
4763,AC Hotels by Marriott Washington DC Convention Center,9/16/22,234,184,29400,78.63%,159.7826087,125.6410256,1311,994,173618,75.82%,174.665996,132.4317315
4763,AC Hotels by Marriott Washington DC Convention Center,9/16/22,234,184,29400,78.63%,159.7826087,125.6410256,1311,994,173618,75.82%,174.665996,132.4317315
4763,AC Hotels by Marriott Washington DC Convention Center,9/17/22,234,194,31678,82.91%,163.2886598,135.3760684,1311,1186,223090,90.47%,188.1028668,170.1678108
4763,AC Hotels by Marriott Washington DC Convention Center,9/17/22,234,194,31678,82.91%,163.2886598,135.3760684,1311,1186,223090,90.47%,188.1028668,170.1678108
4763,AC Hotels by Marriott Washington DC Convention Center,9/18/22,234,149,28586,63.68%,191.852349,122.1623932,1311,1013,209238,77.27%,206.5528134,159.6018307
4763,AC Hotels by Marriott Washington DC Convention Center,9/18/22,234,149,28586,63.68%,191.852349,122.1623932,1311,1013,209238,77.27%,206.5528134,159.6018307
4763,AC Hotels by Marriott Washington DC Convention Center,9/19/22,234,214,63462,91.45%,296.5514019,271.2051282,1311,1075,286635,82.00%,266.6372093,218.6384439
4763,AC Hotels by Marriott Washington DC Convention Center,9/19/22,234,214,63462,91.45%,296.5514019,271.2051282,1311,1075,286635,82.00%,266.6372093,218.6384439
4763,AC Hotels by Marriott Washington DC Convention Center,9/20/22,234,229,87616,97.86%,382.6026201,374.4273504,1311,1265,393632,96.49%,311.1715415,300.2532418
4763,AC Hotels by Marriott Washington DC Convention Center,9/20/22,234,229,87616,97.86%,382.6026201,374.4273504,1311,1265,393632,96.49%,311.1715415,300.2532418
4763,AC Hotels by Marriott Washington DC Convention Center,9/21/22,234,225,85811,96.15%,381.3822222,366.7136752,1311,1254,390996,95.65%,311.7990431,298.2425629
4763,AC Hotels by Marriott Washington DC Convention Center,9/21/22,234,225,85811,96.15%,381.3822222,366.7136752,1311,1254,390996,95.65%,311.7990431,298.2425629
4763,AC Hotels by Marriott Washington DC Convention Center,9/22/22,234,227,79504,97.01%,350.2378855,339.7606838,1311,1108,312140,84.52%,281.7148014,238.0930587
4763,AC Hotels by Marriott Washington DC Convention Center,9/22/22,234,227,79504,97.01%,350.2378855,339.7606838,1311,1108,312140,84.52%,281.7148014,238.0930587
4763,AC Hotels by Marriott Washington DC Convention Center,9/23/22,234,189,40736,80.77%,215.5343915,174.0854701,1311,1034,247400,78.87%,239.2649903,188.7109077
4763,AC Hotels by Marriott Washington DC Convention Center,9/23/22,234,189,40736,80.77%,215.5343915,174.0854701,1311,1034,247400,78.87%,239.2649903,188.7109077
4763,AC Hotels by Marriott Washington DC Convention Center,9/24/22,234,187,30581,79.92%,163.5347594,130.6880342,1311,1180,229854,90.01%,194.7915254,175.3272311
4763,AC Hotels by Marriott Washington DC Convention Center,9/24/22,234,187,30581,79.92%,163.5347594,130.6880342,1311,1180,229854,90.01%,194.7915254,175.3272311
4763,AC Hotels by Marriott Washington DC Convention Center,9/25/22,234,127,21697,54.27%,170.8425197,92.72222222,1311,797,145753,60.79%,182.8770389,111.1769641
4763,AC Hotels by Marriott Washington DC Convention Center,9/25/22,234,127,21697,54.27%,170.8425197,92.72222222,1311,797,145753,60.79%,182.8770389,111.1769641
4763,AC Hotels by Marriott Washington DC Convention Center,9/26/22,234,137,28027,58.55%,204.5766423,119.7735043,1311,840,185984,64.07%,221.4095238,141.8642258
4763,AC Hotels by Marriott Washington DC Convention Center,9/26/22,234,137,28027,58.55%,204.5766423,119.7735043,1311,840,185984,64.07%,221.4095238,141.8642258
4763,AC Hotels by Marriott Washington DC Convention Center,9/27/22,234,212,58926,90.60%,277.9528302,251.8205128,1311,1144,292575,87.26%,255.7473776,223.1693364
4763,AC Hotels by Marriott Washington DC Convention Center,9/27/22,234,212,58926,90.60%,277.9528302,251.8205128,1311,1144,292575,87.26%,255.7473776,223.1693364
4763,AC Hotels by Marriott Washington DC Convention Center,9/28/22,234,220,75819,94.02%,344.6318182,324.0128205,1311,1191,355910,90.85%,298.8329135,271.4797864
4763,AC Hotels by Marriott Washington DC Convention Center,9/28/22,234,220,75819,94.02%,344.6318182,324.0128205,1311,1191,355910,90.85%,298.8329135,271.4797864
4763,AC Hotels by Marriott Washington DC Convention Center,9/29/22,234,234,73466,100.00%,313.957265,313.957265,1311,1159,320290,88.41%,276.350302,244.3096873
4763,AC Hotels by Marriott Washington DC Convention Center,9/29/22,234,234,73466,100.00%,313.957265,313.957265,1311,1159,320290,88.41%,276.350302,244.3096873
4763,AC Hotels by Marriott Washington DC Convention Center,9/30/22,234,229,86243,97.86%,376.6069869,368.5598291,1311,1134,259607,86.50%,228.9303351,198.0221205
4763,AC Hotels by Marriott Washington DC Convention Center,9/30/22,234,229,86243,97.86%,376.6069869,368.5598291,1311,1134,259607,86.50%,228.9303351,198.0221205
4763,AC Hotels by Marriott Washington DC Convention Center,10/1/22,234,208,50340,88.89%,242.0192308,215.1282051,1311,1127,242170,85.97%,214.880213,184.7215866
4764,AC Hotels by Marriott Washington DC Convention Center,10/1/22,234,208,50340,88.89%,242.0192308,215.1282051,1311,1127,242170,85.97%,214.880213,184.7215866
4763,AC Hotels by Marriott Washington DC Convention Center,10/2/22,234,114,22509,48.72%,197.4473684,96.19230769,1311,684,130333,52.17%,190.5453216,99.41495042
4763,AC Hotels by Marriott Washington DC Convention Center,10/3/22,234,184,42366,78.63%,230.25,181.0512821,1311,823,191436,62.78%,232.6075334,146.0228833
4763,AC Hotels by Marriott Washington DC Convention Center,10/4/22,234,204,56967,87.18%,279.25,243.4487179,1311,905,231086,69.03%,255.3436464,176.2669718
4763,AC Hotels by Marriott Washington DC Convention Center,10/5/22,234,190,47537,81.20%,250.1947368,203.1495726,1311,899,235384,68.57%,261.8286986,179.5453852
4763,AC Hotels by Marriott Washington DC Convention Center,10/6/22,234,187,41377,79.92%,221.2673797,176.8247863,1311,987,250224,75.29%,253.5197568,190.8649886
4763,AC Hotels by Marriott Washington DC Convention Center,10/7/22,234,203,43092,86.75%,212.2758621,184.1538462,1311,1093,249003,83.37%,227.8161025,189.9336384
4763,AC Hotels by Marriott Washington DC Convention Center,10/8/22,234,230,58971,98.29%,256.3956522,252.0128205,1311,1267,326124,96.64%,257.3985793,248.7597254
4763,AC Hotels by Marriott Washington DC Convention Center,10/9/22,234,226,85025,96.58%,376.2168142,363.3547009,1311,1136,374850,86.65%,329.9735915,285.9267735
4763,AC Hotels by Marriott Washington DC Convention Center,10/10/22,234,228,94034,97.44%,412.4298246,401.8547009,1311,1220,430392,93.06%,352.7803279,328.2929062
4763,AC Hotels by Marriott Washington DC Convention Center,10/11/22,234,228,97915,97.44%,429.4517544,418.4401709,1311,1274,449819,97.18%,353.0761381,343.1113654
4763,AC Hotels by Marriott Washington DC Convention Center,10/12/22,234,228,94649,97.44%,415.127193,404.482906,1311,1246,435639,95.04%,349.6300161,332.2951945
4763,AC Hotels by Marriott Washington DC Convention Center,10/13/22,234,230,61436,98.29%,267.1130435,262.5470085,1311,1198,329178,91.38%,274.7729549,251.0892449
4763,AC Hotels by Marriott Washington DC Convention Center,10/14/22,234,231,56629,98.72%,245.1471861,242.0042735,1311,1132,282148,86.35%,249.2473498,215.2158658
4763,AC Hotels by Marriott Washington DC Convention Center,10/15/22,234,229,56492,97.86%,246.6899563,241.4188034,1311,1158,273960,88.33%,236.5803109,208.9702517
4763,AC Hotels by Marriott Washington DC Convention Center,10/16/22,234,162,32970,69.23%,203.5185185,140.8974359,1311,662,148571,50.50%,224.4274924,113.3264683
4763,AC Hotels by Marriott Washington DC Convention Center,10/17/22,234,187,48124,79.92%,257.3475936,205.6581197,1311,888,226106,67.74%,254.6238739,172.4683448
4763,AC Hotels by Marriott Washington DC Convention Center,10/18/22,234,218,69492,93.16%,318.7706422,296.974359,1311,1162,348456,88.64%,299.8760757,265.7940503
4763,AC Hotels by Marriott Washington DC Convention Center,10/19/22,234,233,88706,99.57%,380.7124464,379.0854701,1311,1278,407870,97.48%,319.1471049,311.1136537
4763,AC Hotels by Marriott Washington DC Convention Center,10/20/22,234,232,81037,99.15%,349.2974138,346.3119658,1311,1211,371896,92.37%,307.0982659,283.6735317
4763,AC Hotels by Marriott Washington DC Convention Center,10/21/22,234,232,78921,99.15%,340.1767241,337.2692308,1311,1217,356964,92.83%,293.3147083,272.2837529
4763,AC Hotels by Marriott Washington DC Convention Center,10/22/22,234,230,73308,98.29%,318.7304348,313.2820513,1311,1159,318694,88.41%,274.9732528,243.092296
4763,AC Hotels by Marriott Washington DC Convention Center,10/23/22,234,173,36651,73.93%,211.8554913,156.6282051,1311,845,179171,64.46%,212.0366864,136.6674294
4763,AC Hotels by Marriott Washington DC Convention Center,10/24/22,234,179,49899,76.50%,278.7653631,213.2435897,1311,966,256587,73.68%,265.6180124,195.7185355
4763,AC Hotels by Marriott Washington DC Convention Center,10/25/22,234,231,72500,98.72%,313.8528139,309.8290598,1311,1134,314498,86.50%,277.335097,239.8916857
4763,AC Hotels by Marriott Washington DC Convention Center,10/26/22,234,232,73758,99.15%,317.9224138,315.2051282,1311,1156,332327,88.18%,287.4801038,253.4912281
4763,AC Hotels by Marriott Washington DC Convention Center,10/27/22,234,221,61670,94.44%,279.0497738,263.5470085,1311,1114,272440,84.97%,244.5601436,207.8108314
4763,AC Hotels by Marriott Washington DC Convention Center,10/28/22,234,167,28505,71.37%,170.6886228,121.8162393,1311,1151,242879,87.80%,211.0156386,185.2623951
