HotelID,Hotel Name,DateTY,DateLY,PropSupTY,PropDemTY,PropRevTY,PropOccTY,PropADRTY,PropRevPARTY,PropSupLY,PropDemLY,PropRevLY,PropOccLY,PropADRLY,PropRevPARLY,CompSupTY,CompDemTY,CompRevTY,CompOccTY,CompADRTY,CompRevPARTY,CompSupLY,CompDemLY,CompRevLY,CompOccLY,CompADRLY,CompRevPARLY
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-08,2022-07-09,234,141,20584,60.256%,145.9858156,87.96581197,234,169,31310,72.222%,185.2662722,133.8034188,1311,976,158914,74.447%,162.8217213,121.2158658,1311,1004,188695,76.583%,187.9432271,143.9321129
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-09,2022-07-10,234,133,20616,56.838%,155.0075188,88.1025641,234,185,38249,79.060%,206.7513514,163.457265,1311,819,160352,62.471%,195.7899878,122.3127384,1311,1029,216311,78.490%,210.2147716,164.9969489
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-10,2022-07-11,234,186,39038,79.487%,209.8817204,166.8290598,234,224,55046,95.726%,245.7410714,235.2393162,1311,963,206627,73.455%,214.5659398,157.6102212,1311,1126,237996,85.889%,211.3641208,181.5377574
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-11,2022-07-12,234,230,56977,98.291%,247.726087,243.491453,234,233,59283,99.573%,254.4334764,253.3461538,1311,1149,277273,87.643%,241.3167972,211.4973303,1311,1184,270511,90.313%,228.4721284,206.3394355
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-12,2022-07-13,234,229,58661,97.863%,256.1615721,250.6880342,234,229,57844,97.863%,252.5938865,247.1965812,1311,1119,273166,85.355%,244.1161752,208.3646072,1311,1197,272860,91.304%,227.9532164,208.1311976
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-13,2022-07-14,234,212,43992,90.598%,207.509434,188,234,189,35324,80.769%,186.8994709,150.957265,1311,980,193264,74.752%,197.2081633,147.4172387,1311,1078,192073,82.227%,178.1753247,146.5087719
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-14,2022-07-15,234,219,45670,93.590%,208.5388128,195.1709402,234,154,23765,65.812%,154.3181818,101.5598291,1311,1119,205145,85.355%,183.3288651,156.4797864,1311,1101,220851,83.982%,200.5912807,168.4599542
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-15,2022-07-16,234,222,47626,94.872%,214.5315315,203.5299145,234,179,27043,76.496%,151.0782123,115.5683761,1311,1184,216390,90.313%,182.7618243,165.0572082,1311,1158,194687,88.330%,168.1234888,148.5026697
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-16,2022-07-17,234,223,48604,95.299%,217.955157,207.7094017,234,121,18173,51.709%,150.1900826,77.66239316,1311,926,165155,70.633%,178.3531317,125.9763539,1311,957,151731,72.998%,158.5485893,115.7368421
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-17,2022-07-18,234,226,59913,96.581%,265.1017699,256.0384615,234,163,30041,69.658%,184.3006135,128.3803419,1311,1183,253869,90.236%,214.5976331,193.6453089,1311,1016,215477,77.498%,212.0836614,164.3607933
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-18,2022-07-19,234,230,61907,98.291%,269.1608696,264.5598291,234,231,53125,98.718%,229.978355,227.0299145,1311,1249,290567,95.271%,232.6397118,221.6376812,1311,1143,221355,87.185%,193.6614173,168.8443936
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-19,2022-07-20,234,228,59362,97.436%,260.3596491,253.6837607,234,201,40574,85.897%,201.8606965,173.3931624,1311,1194,272790,91.076%,228.4673367,208.0778032,1311,1105,207707,84.287%,187.9701357,158.4340198
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-20,2022-07-21,234,217,50049,92.735%,230.640553,213.8846154,234,168,27154,71.795%,161.6309524,116.042735,1311,1087,215294,82.914%,198.0625575,164.2212052,1311,1089,187998,83.066%,172.6336088,143.4004577
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-21,2022-07-22,234,204,42663,87.179%,209.1323529,182.3205128,234,137,20316,58.547%,148.2919708,86.82051282,1311,1103,199532,84.134%,180.8993654,152.1983219,1311,1099,194477,83.829%,176.9581438,148.3424867
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-22,2022-07-23,234,191,35257,81.624%,184.591623,150.6709402,234,209,38246,89.316%,182.9952153,163.4444444,1311,1176,216822,89.703%,184.372449,165.3867277,1311,1182,208566,90.160%,176.4517766,159.0892449
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-23,2022-07-24,234,161,30044,68.803%,186.6086957,128.3931624,234,129,20747,55.128%,160.8294574,88.66239316,1311,1049,203837,80.015%,194.3155386,155.4820748,1311,853,146740,65.065%,172.028136,111.9298246
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-24,2022-07-25,234,172,34101,73.504%,198.2616279,145.7307692,234,164,29851,70.085%,182.0182927,127.5683761,1311,1043,215428,79.558%,206.5465005,164.3234172,1311,987,177248,75.286%,179.5825735,135.2006102
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-25,2022-07-26,234,227,51695,97.009%,227.7312775,220.9188034,234,229,49136,97.863%,214.5676856,209.982906,1311,1109,228018,84.592%,205.606853,173.9267735,1311,1060,187957,80.854%,177.3179245,143.3691838
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-26,2022-07-27,234,216,47547,92.308%,220.125,203.1923077,234,220,47620,94.017%,216.4545455,203.5042735,1311,974,201005,74.294%,206.3706366,153.3218917,1311,996,181362,75.973%,182.0903614,138.3386728
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-27,2022-07-28,234,210,52666,89.744%,250.7904762,225.0683761,234,202,46712,86.325%,231.2475248,199.6239316,1311,1101,249712,83.982%,226.804723,190.474447,1311,1102,222182,84.058%,201.6170599,169.4752098
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-28,2022-07-29,234,225,63996,96.154%,284.4266667,273.4871795,234,226,66152,96.581%,292.7079646,282.7008547,1311,1182,297691,90.160%,251.8536379,227.071701,1311,1212,298504,92.449%,246.290429,227.6918383
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-29,2022-07-30,234,227,75731,97.009%,333.6167401,323.6367521,234,226,64481,96.581%,285.3141593,275.5598291,1311,1210,300944,92.296%,248.7140496,229.553013,1311,1224,282237,93.364%,230.5857843,215.2837529
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-30,2022-07-31,234,135,20620,57.692%,152.7407407,88.11965812,234,81,12797,34.615%,157.9876543,54.68803419,1311,670,124433,51.106%,185.7208955,94.91456903,1311,650,113466,49.580%,174.5630769,86.54919908
4763,AC Hotels by Marriott Washington DC Convention Center,2023-07-31,2022-08-01,234,138,21794,58.974%,157.9275362,93.13675214,234,109,17042,46.581%,156.3486239,72.82905983,1311,708,124065,54.005%,175.2330508,94.63386728,1311,743,118180,56.674%,159.0578735,90.14492754
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-01,2022-08-02,234,199,38509,85.043%,193.5125628,164.5683761,234,170,26445,72.650%,155.5588235,113.0128205,1311,883,165462,67.353%,187.3861835,126.2105263,1311,1102,217703,84.058%,197.5526316,166.0587338
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-02,2022-08-03,234,219,47937,93.590%,218.890411,204.8589744,234,192,29696,82.051%,154.6666667,126.9059829,1311,1097,224640,83.677%,204.7766636,171.3501144,1311,1146,194931,87.414%,170.0968586,148.6887872
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-03,2022-08-04,234,227,54408,97.009%,239.6828194,232.5128205,234,170,25711,72.650%,151.2411765,109.8760684,1311,1125,232518,85.812%,206.6826667,177.3592677,1311,1095,178947,83.524%,163.4219178,136.4965675
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-04,2022-08-05,234,228,54937,97.436%,240.9517544,234.7735043,234,177,26841,75.641%,151.6440678,114.7051282,1311,1207,244172,92.067%,202.2966031,186.2486651,1311,1151,184051,87.796%,159.9052997,140.3897788
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-05,2022-08-06,234,209,45192,89.316%,216.2296651,193.1282051,234,178,27156,76.068%,152.5617978,116.0512821,1311,1140,215218,86.957%,188.7877193,164.1632342,1311,1169,188752,89.169%,161.4644996,143.9755912
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-06,2022-08-07,234,154,23875,65.812%,155.0324675,102.0299145,234,191,35185,81.624%,184.2146597,150.3632479,1311,891,144289,67.963%,161.9405163,110.0602593,1311,955,163180,72.845%,170.8691099,124.4698703
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-07,2022-08-08,234,197,34927,84.188%,177.2944162,149.2606838,234,225,50428,96.154%,224.1244444,215.5042735,1311,1140,197800,86.957%,173.5087719,150.877193,1311,1104,199456,84.211%,180.6666667,152.1403509
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-08,2022-08-09,234,184,33305,78.632%,181.0054348,142.3290598,234,206,45252,88.034%,219.6699029,193.3846154,1311,1025,180913,78.185%,176.5004878,137.9961861,1311,1070,191561,81.617%,179.028972,146.1182304
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-09,2022-08-10,234,176,31642,75.214%,179.7840909,135.2222222,234,209,73480,89.316%,351.5789474,314.017094,1311,1017,173119,77.574%,170.2251721,132.051106,1311,968,173327,73.837%,179.0568182,132.2097635
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-10,2022-08-11,234,179,29012,76.496%,162.0782123,123.982906,234,150,24005,64.103%,160.0333333,102.5854701,1311,945,147308,72.082%,155.8814815,112.3630816,1311,850,132790,64.836%,156.2235294,101.2890923
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-11,2022-08-12,234,196,31821,83.761%,162.3520408,135.9871795,234,157,22053,67.094%,140.4649682,94.24358974,1311,1093,176615,83.371%,161.5873742,134.7177727,1311,1001,156947,76.354%,156.7902098,119.7154844
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-12,2022-08-13,234,190,30789,81.197%,162.0473684,131.5769231,234,224,39577,95.726%,176.6830357,169.1324786,1311,1085,170551,82.761%,157.1898618,130.092296,1311,1168,196669,89.092%,168.3809932,150.0144928
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-13,2022-08-14,234,118,18182,50.427%,154.0847458,77.7008547,234,170,26672,72.650%,156.8941176,113.982906,1311,681,99849,51.945%,146.6211454,76.1624714,1311,979,175072,74.676%,178.8273749,133.5408085
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-14,2022-08-15,234,177,31318,75.641%,176.9378531,133.8376068,234,189,35679,80.769%,188.7777778,152.474359,1311,680,107500,51.869%,158.0882353,81.99847445,1311,1030,203049,78.566%,197.1349515,154.8810069
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-15,2022-08-16,234,203,39437,86.752%,194.270936,168.534188,234,230,55044,98.291%,239.3217391,235.2307692,1311,778,121986,59.344%,156.7943445,93.04805492,1311,1066,228349,81.312%,214.2110694,174.1792525
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-16,2022-08-17,234,210,40060,89.744%,190.7619048,171.1965812,234,229,54310,97.863%,237.1615721,232.0940171,1311,867,140287,66.133%,161.8073818,107.0076278,1311,1001,201342,76.354%,201.1408591,153.5789474
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-17,2022-08-18,234,199,35604,85.043%,178.9145729,152.1538462,234,223,42434,95.299%,190.2869955,181.3418803,1311,1019,159209,77.727%,156.2404318,121.4408848,1311,1073,171995,81.846%,160.2935694,131.1937452
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-18,2022-08-19,234,218,38331,93.162%,175.8302752,163.8076923,234,157,22053,67.094%,140.4649682,94.24358974,1311,1199,193136,91.457%,161.0809008,147.3196034,1311,1180,195491,90.008%,165.670339,149.115942
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-19,2022-08-20,234,221,36971,94.444%,167.2895928,157.9957265,234,224,39577,95.726%,176.6830357,169.1324786,1311,1155,177141,88.101%,153.3688312,135.1189931,1311,1156,180535,88.177%,156.1721453,137.7078566
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-20,2022-08-21,234,133,18851,56.838%,141.7368421,80.55982906,234,156,23517,66.667%,150.75,100.5,1311,782,126333,59.649%,161.5511509,96.36384439,1311,774,112806,59.039%,145.744186,86.04576659
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-21,2022-08-22,234,142,23825,60.684%,167.7816901,101.8162393,234,146,24912,62.393%,170.630137,106.4615385,1311,766,126528,58.429%,165.1801567,96.51258581,1311,871,127963,66.438%,146.9150402,97.6071701
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-22,2022-08-23,234,184,31846,78.632%,173.076087,136.0940171,234,193,37096,82.479%,192.2072539,158.5299145,1311,821,137403,62.624%,167.3605359,104.8077803,1311,1098,186954,83.753%,170.2677596,142.604119
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-23,2022-08-24,234,179,31867,76.496%,178.027933,136.1837607,234,182,35331,77.778%,194.1263736,150.9871795,1311,909,159076,69.336%,175.0011001,121.3394355,1311,1034,176249,78.871%,170.4535783,134.4385965
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-24,2022-08-25,234,156,25856,66.667%,165.7435897,110.4957265,234,181,29715,77.350%,164.1712707,126.9871795,1311,861,138983,65.675%,161.4204413,106.0129672,1311,1008,161124,76.888%,159.8452381,122.9016018
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-25,2022-08-26,234,173,28039,73.932%,162.0751445,119.8247863,234,166,25108,70.940%,151.253012,107.2991453,1311,982,155626,74.905%,158.4786151,118.7078566,1311,1008,150071,76.888%,148.8799603,114.4706331
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-26,2022-08-27,234,223,43674,95.299%,195.8475336,186.6410256,234,192,29775,82.051%,155.078125,127.2435897,1311,1105,193505,84.287%,175.1176471,147.6010679,1311,1129,172568,86.117%,152.85031,131.6308162
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-27,2022-08-28,234,199,41999,85.043%,211.0502513,179.482906,234,107,15642,45.726%,146.1869159,66.84615385,1311,934,188189,71.243%,201.487152,143.546148,1311,972,143606,74.142%,147.7427984,109.539283
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-28,2022-08-29,234,222,53238,94.872%,239.8108108,227.5128205,234,112,18443,47.863%,164.6696429,78.81623932,1311,1006,208258,76.735%,207.0159046,158.8543097,1311,853,127310,65.065%,149.2497069,97.10907704
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-29,2022-08-30,234,227,55592,97.009%,244.8986784,237.5726496,234,105,17024,44.872%,162.1333333,72.75213675,1311,1034,221911,78.871%,214.6141199,169.2684973,1311,778,104668,59.344%,134.5347044,79.83829138
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-30,2022-08-31,234,216,51979,92.308%,240.6435185,222.1324786,234,102,15621,43.590%,153.1470588,66.75641026,1311,953,191502,72.693%,200.9464848,146.0732265,1311,696,99842,53.089%,143.4511494,76.15713196
4763,AC Hotels by Marriott Washington DC Convention Center,2023-08-31,2022-09-01,234,193,34795,82.479%,180.2849741,148.6965812,234,108,16075,46.154%,148.8425926,68.6965812,1311,1092,189972,83.295%,173.967033,144.9061785,1311,734,106121,55.988%,144.5790191,80.94660564
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-01,2022-09-02,234,169,27483,72.222%,162.6213018,117.4487179,234,150,19804,64.103%,132.0266667,84.63247863,1311,1157,180031,88.253%,155.6015557,137.3234172,1311,1081,169889,82.456%,157.1591119,129.5873379
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-02,2022-09-03,234,229,41663,97.863%,181.9344978,178.0470085,234,210,37269,89.744%,177.4714286,159.2692308,1311,1230,203614,93.822%,165.5398374,155.3119756,1311,1238,218047,94.432%,176.128433,166.3211289
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-03,2022-09-04,234,162,23841,69.231%,147.1666667,101.8846154,234,147,19063,62.821%,129.6802721,81.46581197,1311,995,145987,75.896%,146.720603,111.3554539,1311,973,141669,74.218%,145.6002055,108.0617849
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-04,2022-09-05,234,71,9797,30.342%,137.9859155,41.86752137,234,97,14853,41.453%,153.1237113,63.47435897,1311,504,76979,38.444%,152.7361111,58.71777269,1311,499,69973,38.063%,140.2264529,53.37376049
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-05,2022-09-06,234,196,43263,83.761%,220.7295918,184.8846154,234,150,27381,64.103%,182.54,117.0128205,1311,855,178569,65.217%,208.8526316,136.208238,1311,720,124576,54.920%,173.0222222,95.02364607
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-06,2022-09-07,234,214,49179,91.453%,229.8084112,210.1666667,234,205,43068,87.607%,210.0878049,184.0512821,1311,968,222516,73.837%,229.8719008,169.7299771,1311,931,177137,71.014%,190.2653061,135.115942
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-07,2022-09-08,234,227,54150,97.009%,238.5462555,231.4102564,234,193,35673,82.479%,184.8341969,152.4487179,1311,994,215709,75.820%,217.0110664,164.5377574,1311,956,176524,72.921%,184.6485356,134.64836
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-08,2022-09-09,234,217,49820,92.735%,229.5852535,212.9059829,234,182,28991,77.778%,159.2912088,123.8931624,1311,1122,242482,85.584%,216.1158645,184.9595728,1311,972,170988,74.142%,175.9135802,130.4256293
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-09,2022-09-10,234,174,33111,74.359%,190.2931034,141.5,234,203,38303,86.752%,188.6847291,163.6880342,1311,1117,210755,85.202%,188.6794987,160.7589626,1311,972,184080,74.142%,189.382716,140.4118993
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-10,2022-09-11,234,180,43423,76.923%,241.2388889,185.5683761,234,192,40727,82.051%,212.1197917,174.0470085,1311,936,204340,71.396%,218.3119658,155.8657513,1311,824,198524,62.853%,240.9271845,151.4294432
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-11,2022-09-12,234,228,80449,97.436%,352.8464912,343.7991453,234,233,72527,99.573%,311.2746781,309.9444444,1311,1198,369652,91.381%,308.557596,281.9618612,1311,1186,327494,90.465%,276.1332209,249.8047292
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-12,2022-09-13,234,230,88198,98.291%,383.4695652,376.9145299,234,233,86339,99.573%,370.5536481,368.9700855,1311,1258,390852,95.957%,310.6931638,298.1327231,1311,1259,397965,96.034%,316.096108,303.5583524
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-13,2022-09-14,234,223,77092,95.299%,345.7040359,329.4529915,234,232,83208,99.145%,358.6551724,355.5897436,1311,1182,343074,90.160%,290.248731,261.6887872,1311,1229,390388,93.745%,317.6468674,297.7787948
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-14,2022-09-15,234,203,53621,86.752%,264.1428571,229.1495726,234,222,65755,94.872%,296.1936937,281.0042735,1311,917,235985,69.947%,257.344602,180.0038139,1311,1036,292870,79.024%,282.6930502,223.3943555
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-15,2022-09-16,234,167,31886,71.368%,190.9341317,136.2649573,234,184,29400,78.632%,159.7826087,125.6410256,1311,967,195595,73.760%,202.2699069,149.1952708,1311,994,173618,75.820%,174.665996,132.4317315
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-16,2022-09-17,234,188,29651,80.342%,157.7180851,126.7136752,234,194,31678,82.906%,163.2886598,135.3760684,1311,940,177342,71.701%,188.6617021,135.2723112,1311,1186,223090,90.465%,188.1028668,170.1678108
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-17,2022-09-18,234,179,39619,76.496%,221.3351955,169.3119658,234,149,28586,63.675%,191.852349,122.1623932,1311,655,137615,49.962%,210.0992366,104.9694889,1311,1013,209238,77.269%,206.5528134,159.6018307
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-18,2022-09-19,234,223,64882,95.299%,290.9506726,277.2735043,234,214,63462,91.453%,296.5514019,271.2051282,1311,1175,334750,89.626%,284.893617,255.3394355,1311,1075,286635,81.998%,266.6372093,218.6384439
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-19,2022-09-20,234,227,83916,97.009%,369.6740088,358.6153846,234,229,87616,97.863%,382.6026201,374.4273504,1311,1257,413728,95.881%,329.1392204,315.5819985,1311,1265,393632,96.491%,311.1715415,300.2532418
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-20,2022-09-21,234,227,86839,97.009%,382.5506608,371.1068376,234,225,85811,96.154%,381.3822222,366.7136752,1311,1237,437969,94.355%,354.0573969,334.0724638,1311,1254,390996,95.652%,311.7990431,298.2425629
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-21,2022-09-22,234,231,85218,98.718%,368.9090909,364.1794872,234,227,79504,97.009%,350.2378855,339.7606838,1311,1205,393861,91.915%,326.8556017,300.4279176,1311,1108,312140,84.516%,281.7148014,238.0930587
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-22,2022-09-23,234,219,65602,93.590%,299.5525114,280.3504274,234,189,40736,80.769%,215.5343915,174.0854701,1311,1188,308887,90.618%,260.0058923,235.6117468,1311,1034,247400,78.871%,239.2649903,188.7109077
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-23,2022-09-24,234,200,49097,85.470%,245.485,209.8162393,234,187,30581,79.915%,163.5347594,130.6880342,1311,1158,283395,88.330%,244.7279793,216.1670481,1311,1180,229854,90.008%,194.7915254,175.3272311
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-24,2022-09-25,234,101,25484,43.162%,252.3168317,108.9059829,234,127,21697,54.274%,170.8425197,92.72222222,1311,667,142776,50.877%,214.0569715,108.9061785,1311,797,145753,60.793%,182.8770389,111.1769641
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-25,2022-09-26,234,203,53861,86.752%,265.3251232,230.1752137,234,137,28027,58.547%,204.5766423,119.7735043,1311,939,248653,71.625%,264.8061768,189.6666667,1311,840,185984,64.073%,221.4095238,141.8642258
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-26,2022-09-27,234,232,91942,99.145%,396.3017241,392.9145299,234,212,58926,90.598%,277.9528302,251.8205128,1311,1251,411148,95.423%,328.6554756,313.6140351,1311,1144,292575,87.262%,255.7473776,223.1693364
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-27,2022-09-28,234,231,90228,98.718%,390.5974026,385.5897436,234,220,75819,94.017%,344.6318182,324.0128205,1311,1260,424606,96.110%,336.9888889,323.8794813,1311,1191,355910,90.847%,298.8329135,271.4797864
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-28,2022-09-29,234,224,88249,95.726%,393.96875,377.1324786,234,234,73466,100.000%,313.957265,313.957265,1311,1164,346709,88.787%,297.8599656,264.4614798,1311,1159,320290,88.406%,276.350302,244.3096873
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-29,2022-09-30,234,194,45944,82.906%,236.8247423,196.3418803,234,229,86243,97.863%,376.6069869,368.5598291,1311,1138,243640,86.804%,214.0949033,185.842868,1311,1134,259607,86.499%,228.9303351,198.0221205
4763,AC Hotels by Marriott Washington DC Convention Center,2023-09-30,2022-10-01,234,201,37340,85.897%,185.7711443,159.5726496,234,208,50340,88.889%,242.0192308,215.1282051,1311,1131,231448,86.270%,204.6401415,176.5430969,1311,1127,242170,85.965%,214.880213,184.7215866
